TestingSet,Predictions,Error,SquareError,AbsoluteError
0.0025344293000291174,0.007659318511687216,-0.005124889211658099,2.626448943176957e-05,0.005124889211658099
-0.014955179599359882,0.009660788333364787,-0.02461596793272467,0.0006059458772649293,0.02461596793272467
-0.04852897280906632,0.004393902886169393,-0.05292287569523571,0.0028008307718533705,0.05292287569523571
0.0056699688687640295,0.005053785181579673,0.0006161836871843565,3.7968233635210887e-07,0.0006161836871843565
0.02503595048625762,0.009013580972079459,0.01602236951417816,0.0002567163248488657,0.01602236951417816
-0.03596348891891843,0.004049714168094722,-0.04001320308701315,0.0016010564212825588,0.04001320308701315
0.010128097658407498,0.006393310553153661,0.0037347871052538367,1.3948634721570332e-05,0.0037347871052538367
-0.004698410367840466,0.005541224721697734,-0.0102396350895382,0.00010485012676690199,0.0102396350895382
-0.015321094629566543,-0.0012804195490428768,-0.014040675080523667,0.00019714055671683826,0.014040675080523667
-0.020089529504048187,0.007107284510069374,-0.02719681401411756,0.0007396666925185014,0.02719681401411756
0.0035797865959477093,0.00021987264436889448,0.003359913951578815,1.1289021762013967e-05,0.003359913951578815
0.0019207468839059765,0.003972721061351138,-0.0020519741774451617,4.2105980249017475e-06,0.0020519741774451617
-0.03892876302771064,0.0019505084603763595,-0.040879271488086996,0.0016711148373967225,0.040879271488086996
-0.006933492125336116,0.00322285915050273,-0.010156351275838846,0.00010315147123823335,0.010156351275838846
-0.004926315658808633,0.004944702854735722,-0.009871018513544355,9.743700649473541e-05,0.009871018513544355
-0.05864638867185513,-0.0003661398605330178,-0.05828024881132211,0.0033965874015096124,0.05828024881132211
-0.04562195347978637,0.00835066587450424,-0.05397261935429061,0.0029130436399631456,0.05397261935429061
0.006430011273321767,0.0038664889425163024,0.002563522330805465,6.571646740538284e-06,0.002563522330805465
-0.05736249490075629,0.00533536184614964,-0.06269785674690592,0.003931021240655536,0.06269785674690592
0.029592046329284468,-0.004207401986519102,0.033799448315803574,0.001142402706452677,0.033799448315803574
0.00445614973562769,0.000868457914055409,0.003587691821572281,1.2871532606576632e-05,0.003587691821572281
0.04917322896535303,0.0007431754570796541,0.04843005350827338,0.002345470082814223,0.04843005350827338
-0.011910253300850826,0.00148955672063239,-0.013399810021483216,0.00017955490861184202,0.013399810021483216
0.04300639525616212,0.001394057895051537,0.041612337361110585,0.00173158662065488,0.041612337361110585
-0.025763509296332643,0.0029081552291650575,-0.0286716645254977,0.0008220643466626833,0.0286716645254977
-0.02017637461989352,2.454465868229061e-05,-0.02020091927857581,0.0004080771396995358,0.02020091927857581
-0.013511748170591531,0.006845511267011481,-0.020357259437603012,0.0004144180118098769,0.020357259437603012
-0.0009976371860975775,-0.0009512046408284847,-4.6432545269092795e-05,2.155981260166352e-09,4.6432545269092795e-05
-0.01458009964550655,0.00550253498538463,-0.02008263463089118,0.0004033122137178698,0.02008263463089118
0.027230748407570005,0.0003625415438965121,0.026868206863673492,0.0007219005400691513,0.026868206863673492
0.020291595256026085,0.0010880768154604703,0.019203518440565615,0.00036877512049714363,0.019203518440565615
-0.0058009482376615296,0.0023611846611573464,-0.008162132898818876,6.662041345798143e-05,0.008162132898818876
0.003299999806342768,0.0006069753312144032,0.0026930244751283646,7.252380823640404e-06,0.0026930244751283646
-0.025397730021234462,-0.0019291741103175395,-0.023468555910916924,0.0005507731165438337,0.023468555910916924
-0.016014647900524537,-0.0009462132435543516,-0.015068434656970185,0.0002270577230113802,0.015068434656970185
-0.003022323590105458,0.005762669268419104,-0.008784992858524562,7.717609952432756e-05,0.008784992858524562
-0.001751391707378147,-0.001643202530301438,-0.00010818917707670905,1.1704898036535507e-08,0.00010818917707670905
0.008620415166765483,0.0036191274158981646,0.005001287750867318,2.5012879166975478e-05,0.005001287750867318
-0.02530184805867286,-0.0004246789518625718,-0.024877169106810287,0.0006188735427688362,0.024877169106810287
0.007331514305416675,0.010419334659670043,-0.0030878203542533678,9.534634540141394e-06,0.0030878203542533678
-0.033512001429686585,0.004500648484975939,-0.03801264991466252,0.0014449615535346927,0.03801264991466252
-0.03864911906714141,0.005751073621820674,-0.04440019268896209,0.0019713771108169622,0.04440019268896209
0.09463949108165792,0.004232586570189392,0.09040690451146853,0.00817340838334579,0.09040690451146853
-0.018718128532931644,-0.006780439756928172,-0.011937688776003472,0.00014250841331271927,0.011937688776003472
0.006147901338712458,0.00521444190492119,0.0009334594337912679,8.713465145339144e-07,0.0009334594337912679
-0.006118569128380713,0.003896053037655582,-0.010014622166036295,0.00010029265712846549,0.010014622166036295
0.04880832177324379,-0.0032493997052962693,0.052057721478540056,0.0027100063655372507,0.052057721478540056
-0.02573271657474585,0.006768077327011457,-0.03250079390175731,0.001056301604244505,0.03250079390175731
-0.009006395750519758,-0.00490744071219334,-0.004098955038326418,1.6801432406221527e-05,0.004098955038326418
-0.00804643287464657,0.011425537992458802,-0.019471970867105372,0.0003791576494494003,0.019471970867105372
0.0006259563908646014,-0.0036414028797485017,0.004267359270613103,1.8210355144487596e-05,0.004267359270613103
0.006443537806466893,0.0060846482394772364,0.00035888956698965687,1.288017212940234e-07,0.00035888956698965687
0.008566941321628718,0.00039360650341624046,0.008173334818212478,6.68034020506044e-05,0.008173334818212478
0.011315910937499396,-0.007413790436504206,0.0187297013740036,0.00035080171355935237,0.0187297013740036
-0.02255812334878016,0.009281341168959484,-0.03183946451773964,0.0010137515007764015,0.03183946451773964
-0.007013328493210125,-0.0008477922113224977,-0.006165536281887627,3.801383764327271e-05,0.006165536281887627
0.0008431997004336723,0.010368550977867652,-0.00952535127743398,9.073231695851316e-05,0.00952535127743398
-0.031681850872665514,0.00910149357118874,-0.04078334444385426,0.001663281184026058,0.04078334444385426
0.05229699395457388,0.008758563977791574,0.043538429976782304,0.001895594884843176,0.043538429976782304
0.002422231268951691,-0.003424573115344713,0.005846804384296404,3.418512150822765e-05,0.005846804384296404
0.00033429681791652405,-8.482777231253597e-05,0.00041912459022906,1.7566542213467747e-07,0.00041912459022906
0.05327442566720464,0.00805355530192507,0.04522087036527957,0.0020449271165934196,0.04522087036527957
0.0499593620393064,-0.009484275408256027,0.059443637447562425,0.003533546032997246,0.059443637447562425
-0.01421886025819674,0.009714507076982987,-0.023933367335179728,0.000572806072000648,0.023933367335179728
-0.02872380294580878,-0.005239921847601215,-0.023483881098207565,0.0005514926714347506,0.023483881098207565
0.04660612574058298,0.009701435061554672,0.03690469067902831,0.001361956194114759,0.03690469067902831
-0.020442416988615264,-0.003596585983211241,-0.016845831005404023,0.0002837820222626315,0.016845831005404023
0.019364954418430003,0.002150000705231769,0.017214953713198235,0.0002963546313475577,0.017214953713198235
-0.00920067516775802,-0.004438736041328814,-0.004761939126429205,2.2676064243817342e-05,0.004761939126429205
0.08445596352043516,-0.0066756586673081325,0.09113162218774329,0.008304972562569585,0.09113162218774329
-0.0008778417000918638,0.0023247484924116546,-0.0032025901925035183,1.0256583941119722e-05,0.0032025901925035183
-0.01067492644089718,-0.008126520011984661,-0.002548406428912518,6.494375326922652e-06,0.002548406428912518
0.019893403246570074,0.01271819108799899,0.007175212158571084,5.148366952050631e-05,0.007175212158571084
0.0016232210621911491,-0.0018916800473395626,0.0035149011095307117,1.2354529809780228e-05,0.0035149011095307117
-0.02347274763099172,0.003763522214148893,-0.02723626984514061,0.0007418143950773157,0.02723626984514061
-0.007909310743356102,0.006858184375926862,-0.014767495119282964,0.00021807891209804617,0.014767495119282964
0.010462758049049723,0.000881965843996392,0.009580792205053331,9.179157927641068e-05,0.009580792205053331
-0.006621421263012906,0.011679482094855054,-0.01830090335786796,0.0003349230637140228,0.01830090335786796
-0.032002187033512534,-0.000874361229334839,-0.031127825804177695,0.0009689415392952307,0.031127825804177695
0.004457378862097627,0.013547384351088383,-0.009090005488990756,8.262819978988208e-05,0.009090005488990756
-0.01023989645625889,-0.005390993725943143,-0.0048489027303157475,2.351185768806351e-05,0.0048489027303157475
0.030269742768457064,-0.004231685355559914,0.03450142812401698,0.0011903485425967097,0.03450142812401698
0.033894421832163964,-0.0032827948440253413,0.037177216676189305,0.0013821454397883281,0.037177216676189305
0.0539229003514059,0.003927141080858149,0.04999575927054775,0.0024995759450385613,0.04999575927054775
-0.011327795443987656,0.010736381676755766,-0.02206417712074342,0.00048682791201553737,0.02206417712074342
0.022909777785903532,0.002712357685511601,0.02019742010039193,0.00040793577871171604,0.02019742010039193
-0.01689206944215194,-0.004835919271537556,-0.012056150170614384,0.00014535075693640522,0.012056150170614384
0.004509082393047592,-0.005199402130173926,0.009708484523221518,9.425467173763174e-05,0.009708484523221518
-0.005363633195512918,0.008085770108211515,-0.013449403303724433,0.0001808864492262337,0.013449403303724433
-0.004863832742575625,0.002015053603889535,-0.00687888634646516,4.7319077367584804e-05,0.00687888634646516
-0.01267341378374276,0.009051820207305588,-0.021725233991048348,0.0004719857919658025,0.021725233991048348
0.046798790369717125,-0.0033162601330427033,0.05011505050275983,0.002511518286894168,0.05011505050275983
0.014914105241688347,0.003099882733675216,0.01181422250801313,0.00013957585346884406,0.01181422250801313
0.0053690031958968385,0.0020274851863506665,0.003341518009546172,1.1165742608121411e-05,0.003341518009546172
0.009122890587443422,-0.0056698532629255935,0.014792743850369015,0.0002188252706226303,0.014792743850369015
0.025881940499335343,-0.0002525617225916481,0.02613450222192699,0.0006830122063879069,0.02613450222192699
-0.02995356284567485,0.001698522623529864,-0.03165208546920471,0.0010018545145498402,0.03165208546920471
0.040885169447449236,0.0041948134237300636,0.03669035602371917,0.0013461822251472659,0.03669035602371917
0.007614978769073133,0.00044390534227347657,0.007171073426799656,5.1424294092552165e-05,0.007171073426799656
-0.011137436716115444,0.0007860787330073436,-0.011923515449122787,0.00014217022066546976,0.011923515449122787
