Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
11-Feb-2019,312.840000,+7.040000,+2.302158%,311.600000,310.500000,318.600000,"7,129,713","2,243,046,675.451710"
12-Feb-2019,311.810000,-1.030000,-0.329242%,316.200000,309.620000,318.190000,"5,517,570","1,734,160,392.465510"
13-Feb-2019,308.170000,-3.640000,-1.167378%,312.350000,305.570000,312.750000,"5,141,617","1,585,427,559.456810"
14-Feb-2019,303.770000,-4.400000,-1.427783%,303.380000,301.000000,306.770000,"5,200,832","1,581,294,396.537160"
15-Feb-2019,307.880000,+4.110000,+1.352997%,304.500000,303.900000,308.000000,"3,904,947","1,197,401,560.829110"
19-Feb-2019,305.640000,-2.240000,-0.727556%,306.560000,305.470000,311.544200,"4,168,443","1,284,523,271.577010"
20-Feb-2019,302.560000,-3.080000,-1.007722%,304.410000,299.000000,306.300000,"7,142,117","2,159,451,302.064010"
21-Feb-2019,291.230000,-11.330000,-3.744712%,301.810000,290.500000,303.239900,"8,909,182","2,639,476,373.433710"
22-Feb-2019,294.710000,+3.480000,+1.194932%,294.490000,292.100000,296.500000,"5,740,558","1,689,001,874.120310"
25-Feb-2019,298.770000,+4.060000,+1.377625%,297.910000,297.000500,302.904400,"6,626,522","1,982,464,868.309610"
26-Feb-2019,297.860000,-0.910000,-0.304582%,292.220000,288.770100,302.010000,"8,582,535","2,544,140,926.460410"
27-Feb-2019,314.740000,+16.880000,+5.667092%,301.780000,300.550000,316.295000,"11,183,908","3,474,653,181.110410"
28-Feb-2019,319.880000,+5.140000,+1.633094%,318.920000,310.810000,320.000000,"10,520,653","3,328,233,358.752910"
01-Mar-2019,294.790000,-25.090000,-7.843566%,306.940000,291.900000,307.130000,"22,911,375","6,801,999,729.981110"
04-Mar-2019,285.360000,-9.430000,-3.198887%,298.120000,282.780000,299.000000,"17,096,818","4,916,702,621.650910"
05-Mar-2019,276.540000,-8.820000,-3.090833%,282.000000,270.100000,284.000000,"18,764,740","5,195,309,538.487210"
06-Mar-2019,276.240000,-0.300000,-0.108483%,276.480000,274.390000,281.505800,"10,335,485","2,865,402,628.385510"
07-Mar-2019,276.590000,+0.350000,+0.126701%,278.840000,274.250000,284.700000,"9,442,483","2,638,400,099.056210"
08-Mar-2019,284.140000,+7.550000,+2.729672%,276.910000,275.890000,285.590000,"8,819,625","2,475,215,004.489210"
11-Mar-2019,290.920000,+6.780000,+2.386148%,283.520000,280.500000,291.280000,"7,392,278","2,123,843,304.272610"
12-Mar-2019,283.360000,-7.560000,-2.598653%,286.490000,281.060000,288.070000,"7,504,137","2,129,843,041.598610"
13-Mar-2019,288.960000,+5.600000,+1.976285%,283.900000,282.700000,291.990000,"6,844,719","1,970,740,800.705510"
14-Mar-2019,289.960000,+1.000000,+0.346069%,292.450000,288.290000,295.390000,"7,103,447","2,070,432,659.491210"
15-Mar-2019,275.430000,-14.530000,-5.011036%,283.510000,274.400000,283.724400,"14,785,531","4,101,697,420.273010"
18-Mar-2019,269.490000,-5.940000,-2.156628%,276.000000,267.300000,278.050000,"10,280,980","2,784,995,953.472310"
19-Mar-2019,267.470000,-2.020000,-0.749564%,267.500000,263.460000,273.300000,"11,800,630","3,166,989,046.709910"
20-Mar-2019,273.600000,+6.130000,+2.291846%,269.690000,266.300000,274.970000,"6,908,224","1,867,360,996.132610"
21-Mar-2019,274.020000,+0.420000,+0.153509%,272.600000,268.450000,276.450000,"5,947,098","1,621,196,891.362010"
22-Mar-2019,264.530000,-9.490000,-3.463251%,272.580000,264.000000,272.800000,"8,745,609","2,336,973,828.687310"
25-Mar-2019,260.420000,-4.110000,-1.553699%,259.710000,254.460000,263.180000,"10,215,029","2,648,684,779.000010"
26-Mar-2019,267.770000,+7.350000,+2.822364%,264.440000,264.430000,270.260000,"7,350,948","1,966,594,042.785410"
27-Mar-2019,274.830000,+7.060000,+2.636591%,268.750000,268.183800,275.370000,"8,779,166","2,387,877,350.849210"
28-Mar-2019,278.620000,+3.790000,+1.379034%,277.160000,275.100000,280.330000,"6,774,093","1,882,008,890.417610"
29-Mar-2019,279.860000,+1.240000,+0.445051%,278.700000,274.500000,280.160000,"5,991,338","1,666,408,202.366710"
01-Apr-2019,289.180000,+9.320000,+3.330237%,282.620000,281.281000,289.200000,"8,110,439","2,320,510,646.566510"
02-Apr-2019,285.880000,-3.300000,-1.141158%,288.300000,283.880000,289.440000,"5,478,940","1,568,552,300.963510"
03-Apr-2019,291.810000,+5.930000,+2.074297%,287.320000,287.170000,296.170000,"7,929,864","2,322,344,207.804910"
04-Apr-2019,267.780000,-24.030000,-8.234810%,261.890000,260.590000,271.200000,"23,720,729","6,328,255,620.578210"
05-Apr-2019,274.960000,+7.180000,+2.681306%,269.860000,266.110000,276.100000,"13,038,257","3,553,815,393.622910"
08-Apr-2019,273.200000,-1.760000,-0.640093%,277.690000,270.440000,281.160000,"10,410,436","2,863,758,950.005010"
09-Apr-2019,272.310000,-0.890000,-0.325769%,271.650000,269.610000,275.000000,"5,904,031","1,610,396,841.315410"
10-Apr-2019,276.060000,+3.750000,+1.377107%,276.740000,272.892500,278.380000,"7,061,314","1,949,676,068.591010"
11-Apr-2019,268.420000,-7.640000,-2.767514%,268.300000,265.600000,270.500000,"9,835,927","2,634,417,074.846010"
12-Apr-2019,267.700000,-0.720000,-0.268236%,270.220000,266.830000,271.950000,"6,745,974","1,815,069,915.689310"
15-Apr-2019,266.380000,-1.320000,-0.493089%,268.630000,258.630000,268.880000,"10,038,579","2,638,962,760.465910"
16-Apr-2019,273.360000,+6.980000,+2.620317%,265.750000,264.720000,275.000000,"7,272,930","1,976,236,305.033510"
17-Apr-2019,271.230000,-2.130000,-0.779192%,274.750000,268.535000,274.790000,"5,126,468","1,393,296,623.727410"
18-Apr-2019,273.260000,+2.030000,+0.748442%,271.230000,269.750000,274.840000,"5,876,325","1,605,070,217.103510"
22-Apr-2019,262.750000,-10.510000,-3.846154%,269.000000,262.480000,269.680000,"12,147,141","3,211,606,334.799310"
23-Apr-2019,263.900000,+1.150000,+0.437678%,260.150000,255.750000,265.600000,"10,943,859","2,868,934,297.848010"
24-Apr-2019,258.660000,-5.240000,-1.985601%,263.850000,258.000000,265.320000,"10,727,454","2,798,964,892.558910"
25-Apr-2019,247.630000,-11.030000,-4.264285%,255.000000,246.070000,259.000000,"21,849,393","5,480,731,467.351710"
26-Apr-2019,235.140000,-12.490000,-5.043815%,246.500000,231.130000,246.680000,"22,360,709","5,313,868,473.747810"
29-Apr-2019,241.470000,+6.330000,+2.692013%,235.860000,232.170000,243.980000,"16,714,476","4,003,518,750.991910"
30-Apr-2019,238.690000,-2.780000,-1.151282%,242.060000,237.000000,244.210000,"9,464,628","2,272,089,427.465310"
01-May-2019,234.010000,-4.680000,-1.960702%,238.850000,231.500000,240.000000,"10,704,354","2,510,645,088.381610"
02-May-2019,244.100000,+10.090000,+4.311782%,245.520000,237.720000,247.130000,"18,159,339","4,408,412,424.037510"
03-May-2019,255.030000,+10.930000,+4.477673%,243.860000,243.490000,256.610000,"23,706,771","5,981,930,533.284210"
06-May-2019,255.340000,+0.310000,+0.121554%,250.020000,248.500000,258.349900,"10,833,943","2,752,082,801.434910"
07-May-2019,247.060000,-8.280000,-3.242735%,256.800000,245.100000,257.210000,"10,131,408","2,531,319,028.878610"
08-May-2019,244.840000,-2.220000,-0.898567%,246.940000,244.200000,250.599000,"6,176,440","1,524,726,534.736410"
09-May-2019,241.980000,-2.860000,-1.168110%,242.000000,236.943400,243.680000,"6,711,382","1,613,617,387.296510"
10-May-2019,239.520000,-2.460000,-1.016613%,239.750000,236.020000,241.990000,"7,008,336","1,672,384,710.610810"
13-May-2019,227.010000,-12.510000,-5.222946%,232.010000,224.500000,232.470000,"10,834,796","2,465,896,281.236910"
14-May-2019,232.310000,+5.300000,+2.334699%,229.300000,228.000000,234.500000,"7,252,412","1,679,993,926.362710"
15-May-2019,231.950000,-0.360000,-0.154965%,229.320000,225.250000,232.440000,"7,295,976","1,676,537,798.256210"
16-May-2019,228.330000,-3.620000,-1.560681%,229.490000,226.500000,231.000000,"7,483,273","1,710,793,636.192210"
17-May-2019,211.030000,-17.300000,-7.576753%,221.960000,208.920000,222.240000,"17,786,666","3,846,531,269.919810"
20-May-2019,205.360000,-5.670000,-2.686822%,202.800000,195.250000,206.000000,"20,526,195","4,137,110,717.375210"
21-May-2019,205.080000,-0.280000,-0.136346%,197.760000,196.040000,207.400000,"18,003,899","3,648,247,826.508910"
22-May-2019,192.730000,-12.350000,-6.022040%,199.100000,191.780000,203.940000,"18,685,187","3,671,573,358.735910"
23-May-2019,195.490000,+2.760000,+1.432055%,194.340000,186.220000,199.465000,"26,547,142","5,152,191,632.259810"
24-May-2019,190.630000,-4.860000,-2.486061%,199.830000,188.750500,199.980000,"14,136,572","2,720,777,654.112110"
28-May-2019,188.700000,-1.930000,-1.012432%,191.200000,187.850000,195.000000,"10,312,901","1,963,269,284.687910"
29-May-2019,189.860000,+1.160000,+0.614732%,187.100000,185.040100,192.390000,"11,968,638","2,260,494,913.011110"
30-May-2019,188.220000,-1.640000,-0.863794%,188.750000,187.020000,192.255000,"7,926,475","1,496,303,343.260610"
31-May-2019,185.160000,-3.060000,-1.625757%,185.100000,184.100000,189.920400,"10,406,732","1,939,296,267.880510"
03-Jun-2019,178.970000,-6.190000,-3.343055%,185.510000,176.991900,186.680000,"13,064,410","2,361,091,041.413010"
04-Jun-2019,193.600000,+14.630000,+8.174554%,181.100000,179.610000,193.980000,"13,807,522","2,600,562,101.624910"
05-Jun-2019,196.590000,+2.990000,+1.544421%,198.680000,191.848600,201.278200,"13,510,756","2,646,762,597.373610"
06-Jun-2019,205.950000,+9.360000,+4.761178%,204.440000,201.800000,211.000000,"20,242,151","4,172,285,100.092710"
07-Jun-2019,204.500000,-1.450000,-0.704054%,205.000000,203.499000,210.843800,"16,003,527","3,315,073,898.320010"
10-Jun-2019,212.880000,+8.380000,+4.097800%,210.250000,209.010000,216.940000,"10,585,039","2,259,536,319.490610"
11-Jun-2019,217.100000,+4.220000,+1.982337%,219.143500,213.500000,220.900000,"11,653,537","2,531,555,480.721110"
12-Jun-2019,209.260000,-7.840000,-3.611239%,222.950000,209.000000,223.380000,"15,197,544","3,257,283,682.719910"
13-Jun-2019,213.910000,+4.650000,+2.222116%,210.380000,207.510300,214.900000,"8,168,260","1,734,460,769.686410"
14-Jun-2019,214.920000,+1.010000,+0.472161%,211.250000,210.400000,216.650000,"7,433,402","1,588,581,757.292510"
17-Jun-2019,225.030000,+10.110000,+4.704076%,215.480000,214.270000,227.000000,"12,316,803","2,749,302,100.897310"
18-Jun-2019,224.740000,-0.290000,-0.128872%,228.720000,222.560000,234.740000,"12,715,788","2,911,297,494.399310"
19-Jun-2019,226.430000,+1.690000,+0.751980%,225.110000,221.060000,227.770000,"6,575,135","1,482,482,915.145610"
20-Jun-2019,219.620000,-6.810000,-3.007552%,223.000000,216.350000,226.900000,"11,863,462","2,622,110,802.033010"
21-Jun-2019,221.860000,+2.240000,+1.019944%,216.220000,215.500000,222.180000,"8,202,078","1,801,515,996.412610"
24-Jun-2019,223.640000,+1.780000,+0.802308%,223.240000,221.020000,225.860000,"5,750,771","1,285,188,371.362410"
25-Jun-2019,219.760000,-3.880000,-1.734931%,224.390000,219.490000,225.340000,"6,182,071","1,368,121,551.255310"
26-Jun-2019,219.270000,-0.490000,-0.222971%,220.310000,218.100000,227.230000,"8,507,208","1,890,327,099.528810"
27-Jun-2019,222.840000,+3.570000,+1.628130%,219.450000,217.350000,222.900000,"6,339,710","1,397,060,885.813910"
28-Jun-2019,223.460000,+0.620000,+0.278227%,220.990000,220.800000,225.170000,"6,851,384","1,530,929,158.732210"
01-Jul-2019,227.170000,+3.710000,+1.660252%,230.210000,226.280000,233.099500,"8,237,964","1,887,667,809.053010"
02-Jul-2019,224.550000,-2.620000,-1.153321%,228.890000,222.220000,229.150000,"9,259,027","2,112,637,870.943810"
03-Jul-2019,234.900000,+10.350000,+4.609218%,239.390000,234.510000,241.570000,"14,201,148","3,374,548,133.845010"
05-Jul-2019,233.100000,-1.800000,-0.766284%,234.570000,230.800000,235.450000,"7,065,738","1,649,654,238.353810"
08-Jul-2019,230.340000,-2.760000,-1.184041%,231.240000,228.660000,232.250000,"5,880,542","1,355,950,016.093910"
09-Jul-2019,230.060000,-0.280000,-0.121559%,228.970000,227.280000,231.000000,"6,190,835","1,419,507,573.991510"
10-Jul-2019,238.920000,+8.860000,+3.851169%,234.150000,233.140000,238.940000,"9,145,736","2,159,540,865.890210"
11-Jul-2019,238.600000,-0.320000,-0.133936%,238.140000,235.800000,241.500000,"7,514,430","1,793,579,121.204510"
12-Jul-2019,245.080000,+6.480000,+2.715842%,239.750000,239.710000,245.380000,"9,200,521","2,236,847,762.288310"
15-Jul-2019,253.500000,+8.420000,+3.435613%,248.000000,244.860000,254.420000,"11,000,092","2,737,921,540.165310"
16-Jul-2019,252.380000,-1.120000,-0.441815%,249.300000,247.932500,253.530000,"8,148,989","2,045,585,711.539910"
17-Jul-2019,254.860000,+2.480000,+0.982645%,255.670000,253.350000,258.310000,"9,764,727","2,503,258,550.849010"
18-Jul-2019,253.540000,-1.320000,-0.517931%,255.050000,251.885000,255.750000,"4,764,483","1,209,447,873.417210"
19-Jul-2019,258.180000,+4.640000,+1.830086%,255.690000,254.620000,259.960000,"7,048,410","1,815,266,837.911410"
22-Jul-2019,255.680000,-2.500000,-0.968317%,258.750000,254.191100,262.155000,"6,846,273","1,765,403,626.394910"
23-Jul-2019,260.170000,+4.490000,+1.756101%,256.710000,254.500000,260.480000,"5,023,121","1,296,119,163.155010"
24-Jul-2019,264.880000,+4.710000,+1.810355%,259.170000,258.160100,266.070000,"11,072,835","2,831,810,485.717310"
25-Jul-2019,228.820000,-36.060000,-13.613712%,233.500000,225.550100,234.500000,"22,418,252","5,136,156,703.882910"
26-Jul-2019,228.040000,-0.780000,-0.340879%,226.920000,222.250000,230.260000,"10,027,697","2,262,439,483.532110"
29-Jul-2019,235.770000,+7.730000,+3.389756%,227.090000,226.032500,235.940000,"9,273,331","2,143,822,475.682910"
30-Jul-2019,242.260000,+6.490000,+2.752683%,232.900000,232.180000,243.360000,"8,109,014","1,941,747,718.585710"
31-Jul-2019,241.610000,-0.650000,-0.268307%,243.000000,236.650100,246.680000,"9,178,208","2,233,217,569.831410"
01-Aug-2019,233.850000,-7.760000,-3.211788%,242.650000,231.770000,244.510000,"8,259,516","1,967,448,513.528510"
02-Aug-2019,234.340000,+0.490000,+0.209536%,231.350000,229.230000,236.270000,"6,136,481","1,427,453,883.038910"
05-Aug-2019,228.320000,-6.020000,-2.568917%,229.600000,225.775000,231.367300,"7,028,279","1,603,041,118.895910"
06-Aug-2019,230.750000,+2.430000,+1.064296%,231.880000,225.750000,232.500000,"5,564,200","1,274,938,837.197910"
07-Aug-2019,233.420000,+2.670000,+1.157096%,226.500000,225.800000,233.568800,"4,776,500","1,098,325,776.554810"
08-Aug-2019,238.300000,+4.880000,+2.090652%,234.450000,232.650000,239.800000,"5,274,349","1,247,339,878.206810"
09-Aug-2019,235.010000,-3.290000,-1.380613%,236.053500,233.810000,238.960000,"3,898,244","919,497,602.326806"
12-Aug-2019,229.010000,-6.000000,-2.553083%,232.990000,228.750000,235.770000,"4,663,937","1,079,109,327.870810"
13-Aug-2019,235.000000,+5.990000,+2.615606%,228.810000,227.550000,236.000000,"4,868,998","1,136,441,286.641010"
14-Aug-2019,219.620000,-15.380000,-6.544681%,231.210000,216.690000,231.500000,"9,562,591","2,141,480,177.472510"
15-Aug-2019,215.640000,-3.980000,-1.812221%,220.860000,211.550000,221.560000,"8,231,952","1,768,263,909.766310"
16-Aug-2019,219.940000,+4.300000,+1.994064%,216.660000,216.020000,222.240000,"5,207,376","1,145,108,342.880910"
19-Aug-2019,226.830000,+6.890000,+3.132673%,224.210000,221.700000,227.830000,"5,311,748","1,195,951,898.367710"
20-Aug-2019,225.860000,-0.970000,-0.427633%,227.620000,224.540000,229.090000,"4,170,527","945,016,535.199106"
21-Aug-2019,220.830000,-5.030000,-2.227043%,222.010000,217.600000,223.220000,"7,799,744","1,721,039,579.229710"
22-Aug-2019,222.150000,+1.320000,+0.597745%,222.800000,218.220000,225.400000,"6,564,964","1,462,717,010.234610"
23-Aug-2019,211.400000,-10.750000,-4.839073%,219.970000,211.000000,221.170000,"8,559,704","1,843,556,389.743320"
26-Aug-2019,215.000000,+3.600000,+1.702933%,213.600000,211.540000,215.020000,"5,054,414","1,078,753,826.218070"
27-Aug-2019,214.080000,-0.920000,-0.427907%,215.740000,212.030000,218.800000,"5,420,727","1,169,368,741.297240"
28-Aug-2019,215.590000,+1.510000,+0.705344%,213.690000,212.310000,217.250000,"3,238,625","697,702,490.232832"
29-Aug-2019,221.710000,+6.120000,+2.838722%,219.000000,218.000000,223.400000,"5,183,104","1,145,834,395.966110"
30-Aug-2019,225.610000,+3.900000,+1.759055%,229.150000,224.213000,232.440000,"9,327,775","2,126,439,267.520250"
03-Sep-2019,225.010000,-0.600000,-0.265946%,224.080000,223.160000,228.950000,"5,360,546","1,210,610,086.822400"
04-Sep-2019,220.680000,-4.330000,-1.924359%,226.890000,219.205000,228.460000,"5,768,696","1,292,134,544.984610"
05-Sep-2019,229.580000,+8.900000,+4.032989%,222.500000,220.850000,229.800000,"7,403,322","1,671,089,127.291300"
06-Sep-2019,227.450000,-2.130000,-0.927781%,227.200000,225.170000,229.640000,"4,189,372","953,847,761.218126"
09-Sep-2019,231.790000,+4.340000,+1.908112%,230.000000,229.230000,233.760000,"4,802,669","1,110,939,425.803540"
10-Sep-2019,235.540000,+3.750000,+1.617844%,230.800000,228.940000,235.540000,"4,883,714","1,138,686,337.908610"
11-Sep-2019,247.100000,+11.560000,+4.907871%,237.380000,236.000000,248.174100,"10,042,777","2,449,448,719.281710"
12-Sep-2019,245.870000,-1.230000,-0.497774%,247.700000,244.400000,253.500000,"8,581,210","2,127,480,191.115010"
13-Sep-2019,245.200000,-0.670000,-0.272502%,246.960000,244.865000,248.450000,"5,313,145","1,307,522,123.389690"
16-Sep-2019,242.810000,-2.390000,-0.974715%,246.000000,241.170000,247.430000,"4,728,096","1,153,795,211.807400"
17-Sep-2019,244.790000,+1.980000,+0.815452%,242.470000,240.370000,245.600000,"3,946,909","960,382,861.205706"
18-Sep-2019,243.490000,-1.300000,-0.531067%,245.000000,242.370000,248.168500,"4,228,103","1,034,275,567.506510"
19-Sep-2019,246.600000,+3.110000,+1.277260%,246.000000,244.840000,247.940000,"4,883,135","1,204,125,809.333890"
20-Sep-2019,240.620000,-5.980000,-2.424980%,246.490000,238.160000,246.946000,"6,506,264","1,574,416,336.327200"
23-Sep-2019,241.230000,+0.610000,+0.253512%,240.000000,239.220000,245.179400,"4,391,630","1,065,532,634.205800"
24-Sep-2019,223.210000,-18.020000,-7.470049%,241.520000,222.610000,241.990000,"12,941,112","2,952,190,794.677810"
25-Sep-2019,228.700000,+5.490000,+2.459567%,224.560000,218.360000,228.980000,"9,444,286","2,121,043,850.845570"
26-Sep-2019,242.560000,+13.860000,+6.060341%,230.660000,227.400000,243.310000,"12,078,785","2,851,446,994.235310"
27-Sep-2019,242.130000,-0.430000,-0.177276%,242.200000,238.730000,248.710000,"11,123,179","2,706,995,790.649210"
30-Sep-2019,240.870000,-1.260000,-0.520382%,243.000000,236.111100,243.980000,"5,946,161","1,429,308,506.439110"
01-Oct-2019,244.690000,+3.820000,+1.585918%,241.500000,239.130000,245.950000,"6,196,290","1,503,650,048.310790"
02-Oct-2019,243.130000,-1.560000,-0.637541%,243.290000,239.430000,244.650000,"6,256,548","1,510,096,502.003530"
03-Oct-2019,233.030000,-10.100000,-4.154156%,231.860000,224.280000,234.480000,"15,137,763","3,470,581,375.073230"
04-Oct-2019,231.430000,-1.600000,-0.686607%,231.610000,228.070000,234.780000,"8,021,180","1,851,533,607.178500"
07-Oct-2019,237.720000,+6.290000,+2.717884%,229.800000,228.550000,238.560000,"8,086,957","1,900,336,634.461790"
08-Oct-2019,240.050000,+2.330000,+0.980145%,235.870000,234.500000,243.940000,"8,702,338","2,089,044,288.072910"
09-Oct-2019,244.530000,+4.480000,+1.866278%,241.320000,240.650000,247.295000,"6,935,033","1,698,139,184.961680"
10-Oct-2019,244.740000,+0.210000,+0.085879%,245.280000,241.580000,249.280000,"6,313,417","1,550,159,845.907170"
11-Oct-2019,247.890000,+3.150000,+1.287080%,247.150000,246.810000,251.080000,"8,488,159","2,113,220,761.362660"
14-Oct-2019,256.960000,+9.070000,+3.658881%,247.900000,247.130000,258.550000,"10,226,863","2,608,193,716.493430"
15-Oct-2019,257.890000,+0.930000,+0.361924%,257.700000,254.120000,260.000000,"6,479,456","1,670,995,401.139010"
16-Oct-2019,259.750000,+1.860000,+0.721238%,257.390000,256.920000,262.100000,"6,704,303","1,742,368,262.451010"
17-Oct-2019,261.970000,+2.220000,+0.854668%,262.500000,260.170000,264.780000,"4,779,043","1,251,755,149.910110"
18-Oct-2019,256.950000,-5.020000,-1.916250%,260.700000,255.100000,262.800000,"5,753,666","1,484,415,937.855690"
21-Oct-2019,253.500000,-3.450000,-1.342674%,258.330000,250.180000,259.500000,"5,108,101","1,298,824,056.520740"
22-Oct-2019,255.580000,+2.080000,+0.820513%,254.320000,250.850000,258.330000,"4,625,095","1,181,035,079.904610"
23-Oct-2019,254.680000,-0.900000,-0.352140%,254.500000,251.350000,256.140000,"11,216,182","3,096,691,471.281300"
24-Oct-2019,299.680000,+45.000000,+17.669232%,298.370000,289.200000,304.930000,"29,819,231","8,873,389,321.331430"
25-Oct-2019,328.130000,+28.450000,+9.493460%,297.720000,296.110000,330.000000,"30,006,091","9,533,257,640.881530"
28-Oct-2019,327.710000,-0.420000,-0.127998%,327.540000,322.600000,340.840000,"18,870,286","6,242,873,200.436720"
29-Oct-2019,316.220000,-11.490000,-3.506149%,319.990000,314.750000,324.300000,"12,684,267","4,042,105,724.725310"
30-Oct-2019,315.010000,-1.210000,-0.382645%,313.000000,309.970000,318.790000,"9,641,810","3,024,202,642.053610"
31-Oct-2019,314.920000,-0.090000,-0.028571%,313.100000,313.000000,319.000000,"5,066,956","1,598,944,602.068320"
01-Nov-2019,313.310000,-1.610000,-0.511241%,316.320000,309.800000,316.480000,"6,383,929","1,995,786,985.386950"
04-Nov-2019,317.470000,+4.160000,+1.327758%,314.800000,309.260000,321.940000,"8,787,040","2,788,085,159.838400"
05-Nov-2019,317.220000,-0.250000,-0.078748%,319.620000,316.118000,323.510000,"6,943,417","2,215,581,276.494050"
06-Nov-2019,326.580000,+9.360000,+2.950634%,318.000000,314.500000,326.720000,"7,940,932","2,552,071,404.632820"
07-Nov-2019,335.540000,+8.960000,+2.743585%,329.140000,328.020000,341.500000,"14,467,348","4,871,070,090.983750"
08-Nov-2019,337.140000,+1.600000,+0.476843%,334.500000,332.500000,337.460000,"6,074,221","2,038,074,434.534010"
11-Nov-2019,345.090000,+7.950000,+2.358071%,343.950000,342.000000,349.190000,"9,993,689","3,456,323,864.669370"
12-Nov-2019,349.930000,+4.840000,+1.402533%,346.900000,344.040000,350.370000,"7,359,383","2,556,557,831.424610"
13-Nov-2019,346.110000,-3.820000,-1.091647%,355.000000,345.180000,356.330000,"8,467,863","2,978,221,322.647740"
14-Nov-2019,349.350000,+3.240000,+0.936119%,346.110000,342.910000,353.840000,"6,471,703","2,257,366,705.267510"
15-Nov-2019,352.170000,+2.820000,+0.807213%,350.640000,348.360000,352.800000,"4,812,563","1,688,296,734.763430"
18-Nov-2019,349.990000,-2.180000,-0.619019%,352.916500,346.100000,353.150000,"4,408,505","1,539,969,042.445760"
19-Nov-2019,359.520000,+9.530000,+2.722935%,351.750000,347.800000,359.990000,"7,736,078","2,756,137,598.275810"
20-Nov-2019,352.220000,-7.300000,-2.030485%,360.000000,349.570000,361.200000,"6,733,965","2,388,034,988.779480"
21-Nov-2019,354.830000,+2.610000,+0.741014%,354.510000,354.003900,360.840000,"6,110,013","2,183,251,535.978640"
22-Nov-2019,333.040000,-21.790000,-6.140969%,340.160000,330.000000,341.000000,"16,870,642","5,636,027,034.906450"
25-Nov-2019,336.340000,+3.300000,+0.990872%,344.320000,334.460000,344.570000,"12,345,765","4,183,711,715.919210"
26-Nov-2019,328.920000,-7.420000,-2.206101%,335.270000,327.100000,335.500000,"7,956,239","2,632,788,580.002610"
