Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
16-Jul-2019,203.840000,-0.070000,-0.034329%,203.890000,203.100000,205.470700,"12,132,720","2,477,036,785.374390"
17-Jul-2019,201.800000,-2.040000,-1.000785%,204.180000,201.590000,204.360000,"12,083,714","2,447,422,766.088990"
18-Jul-2019,200.780000,-1.020000,-0.505451%,200.150000,199.380000,202.470000,"11,956,554","2,398,743,907.074790"
19-Jul-2019,198.360000,-2.420000,-1.205299%,202.180000,198.070000,202.330000,"12,098,262","2,421,476,868.497490"
22-Jul-2019,202.320000,+3.960000,+1.996370%,199.910000,198.810000,202.570000,"13,589,024","2,734,884,558.062390"
23-Jul-2019,202.360000,+0.040000,+0.019771%,202.840000,200.962500,204.242000,"14,583,680","2,949,315,055.944690"
24-Jul-2019,204.660000,+2.300000,+1.136588%,197.630000,197.220000,204.810000,"32,532,540","6,616,343,045.087990"
25-Jul-2019,200.710000,-3.950000,-1.930030%,206.700000,198.260000,208.660000,"39,889,869","8,037,647,283.055790"
26-Jul-2019,199.750000,-0.960000,-0.478302%,200.190000,196.250000,202.880000,"24,433,985","4,868,189,848.580890"
29-Jul-2019,195.940000,-3.810000,-1.907384%,199.000000,195.300000,199.630000,"16,530,801","3,245,613,336.036790"
30-Jul-2019,197.040000,+1.100000,+0.561396%,195.390000,193.500000,198.710000,"11,903,558","2,341,714,208.977590"
31-Jul-2019,194.230000,-2.810000,-1.426106%,196.950000,192.680000,198.760000,"14,593,544","2,859,764,027.254990"
01-Aug-2019,192.730000,-1.500000,-0.772280%,194.170000,190.880000,198.470000,"17,777,013","3,463,145,858.397490"
02-Aug-2019,189.020000,-3.710000,-1.924973%,191.100000,188.070000,192.620000,"15,296,975","2,900,580,827.724190"
05-Aug-2019,181.730000,-7.290000,-3.856735%,184.690000,179.340000,185.670000,"23,086,655","4,206,300,156.509890"
06-Aug-2019,184.510000,+2.780000,+1.529742%,183.690000,183.090000,185.789000,"18,035,686","3,324,530,705.622890"
07-Aug-2019,185.150000,+0.640000,+0.346865%,183.600000,181.220000,186.370000,"15,833,197","2,922,516,782.495090"
08-Aug-2019,190.160000,+5.010000,+2.705914%,186.620000,184.050000,190.340000,"14,828,916","2,794,519,746.795790"
09-Aug-2019,187.850000,-2.310000,-1.214767%,190.000000,187.120000,190.980000,"11,058,811","2,085,357,483.587690"
12-Aug-2019,185.370000,-2.480000,-1.320202%,186.850000,184.460000,187.590000,"10,936,283","2,033,656,111.982090"
13-Aug-2019,188.450000,+3.080000,+1.661542%,185.520000,185.370000,191.380000,"13,653,319","2,582,203,314.961490"
14-Aug-2019,179.710000,-8.740000,-4.637835%,185.800000,179.310000,185.990000,"18,903,716","3,428,182,863.705290"
15-Aug-2019,182.590000,+2.880000,+1.602582%,180.950000,180.030000,183.200000,"13,059,640","2,375,692,369.539490"
16-Aug-2019,183.700000,+1.110000,+0.607919%,183.750000,182.360000,185.100000,"12,844,832","2,358,533,508.006690"
19-Aug-2019,186.170000,+2.470000,+1.344584%,186.010000,184.850000,187.500000,"9,699,661","1,807,628,935.893490"
20-Aug-2019,183.810000,-2.360000,-1.267659%,185.450000,182.390000,186.000000,"10,087,592","1,860,650,643.561090"
21-Aug-2019,183.550000,-0.260000,-0.141450%,185.000000,183.140000,185.900000,"8,409,548","1,551,503,681.201320"
22-Aug-2019,182.040000,-1.510000,-0.822664%,183.430000,179.910000,184.110000,"10,829,509","1,969,103,750.202390"
23-Aug-2019,177.750000,-4.290000,-2.356625%,180.840000,176.660000,183.130000,"17,331,221","3,098,095,432.424570"
26-Aug-2019,180.360000,+2.610000,+1.468354%,179.400000,178.240000,180.500000,"8,780,477","1,577,090,022.067450"
27-Aug-2019,181.300000,+0.940000,+0.521180%,181.930000,181.010000,184.040000,"14,408,946","2,624,369,390.625590"
28-Aug-2019,181.760000,+0.460000,+0.253723%,180.530000,178.920000,181.950000,"9,392,060","1,699,866,187.382930"
29-Aug-2019,185.570000,+3.810000,+2.096171%,183.770000,183.470000,186.075200,"10,135,033","1,876,696,628.158300"
30-Aug-2019,185.670000,+0.100000,+0.053888%,186.780000,183.458500,186.801700,"10,785,722","1,993,877,324.146940"
03-Sep-2019,182.390000,-3.280000,-1.766575%,184.000000,182.110000,185.670000,"9,792,187","1,795,887,600.745710"
