Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD
05-Dec-2019,208.740000,-0.680000,-0.324706%,210.300000,207.630000,210.930000,"1,265,659","264,444,777.940000"
06-Dec-2019,212.170000,+3.430000,+1.643192%,211.520000,211.250000,213.460000,"1,528,592","324,405,190.660000"
09-Dec-2019,212.170000,0.000000,0.000000%,211.210000,211.100000,214.340000,"1,682,207","357,754,818.925000"
10-Dec-2019,213.980000,+1.810000,+0.853090%,213.380000,211.300000,216.040000,"1,642,823","352,090,087.300000"
11-Dec-2019,217.340000,+3.360000,+1.570240%,214.420000,214.320000,217.560000,"1,721,643","372,835,344.385000"
12-Dec-2019,224.070000,+6.730000,+3.096531%,216.180000,215.910000,224.790000,"2,940,664","652,508,694.145000"
13-Dec-2019,223.990000,-0.080000,-0.035703%,224.250000,221.940000,228.960000,"2,793,813","627,966,163.595000"
16-Dec-2019,225.150000,+1.160000,+0.517880%,225.900000,224.790000,228.040000,"1,989,130","449,691,470.730000"
17-Dec-2019,228.290000,+3.140000,+1.394626%,226.230000,225.570000,229.200000,"1,841,964","419,640,013.240000"
18-Dec-2019,229.510000,+1.220000,+0.534408%,229.600000,229.420000,231.940000,"2,130,365","490,729,312.755000"
19-Dec-2019,235.460000,+5.950000,+2.592480%,230.830000,230.700000,235.990000,"2,348,247","550,866,014.805000"
20-Dec-2019,239.370000,+3.910000,+1.660579%,238.500000,237.400000,240.350000,"4,882,857","1,167,463,357.865000"
23-Dec-2019,238.820000,-0.550000,-0.229770%,240.520000,238.470000,241.810000,"1,970,317","471,979,282.310000"
24-Dec-2019,238.620000,-0.200000,-0.083745%,238.110000,236.860000,239.310000,"867,613","206,564,227.775000"
26-Dec-2019,239.190000,+0.570000,+0.238874%,238.760000,238.000000,240.300000,"1,126,159","269,303,993.850000"
27-Dec-2019,236.870000,-2.320000,-0.969940%,239.610000,235.830000,240.340000,"1,568,813","372,208,348.215000"
30-Dec-2019,232.320000,-4.550000,-1.920885%,235.840000,231.090000,236.140000,"1,624,365","378,077,021.120000"
31-Dec-2019,235.300000,+2.980000,+1.282713%,230.500000,230.200000,235.605000,"1,708,178","400,735,001.690000"
02-Jan-2020,239.910000,+4.610000,+1.959201%,238.850000,236.750000,239.910000,"1,408,996","336,635,399.775000"
03-Jan-2020,236.070000,-3.840000,-1.600600%,235.000000,234.120000,237.750000,"1,331,694","314,569,268.390000"
06-Jan-2020,237.060000,+0.990000,+0.419367%,232.360000,231.310000,237.250000,"1,931,290","455,054,415.970000"
07-Jan-2020,239.930000,+2.870000,+1.210664%,238.200000,236.390000,241.760000,"1,814,573","435,103,716.000000"
08-Jan-2020,240.380000,+0.450000,+0.187555%,239.760000,238.160000,242.020000,"1,718,552","413,009,098.510000"
09-Jan-2020,243.020000,+2.640000,+1.098261%,243.550000,240.910000,245.900000,"1,521,209","370,419,914.115000"
10-Jan-2020,244.320000,+1.300000,+0.534935%,247.480000,243.750000,248.500000,"1,578,444","388,198,785.845000"
13-Jan-2020,251.980000,+7.660000,+3.135232%,247.660000,246.750000,252.980000,"2,084,848","522,742,375.960000"
14-Jan-2020,247.280000,-4.700000,-1.865227%,250.510000,246.770000,251.280000,"2,598,563","645,246,417.240000"
15-Jan-2020,245.570000,-1.710000,-0.691524%,247.790000,244.540000,248.650000,"1,587,928","390,957,134.505000"
16-Jan-2020,248.930000,+3.360000,+1.368245%,247.630000,246.800000,249.170000,"1,624,787","403,225,419.255000"
17-Jan-2020,249.280000,+0.350000,+0.140602%,249.720000,247.370000,249.910000,"2,073,400","516,383,862.310000"
21-Jan-2020,247.940000,-1.340000,-0.537548%,247.680000,246.740000,249.280000,"2,002,506","496,688,912.065000"
22-Jan-2020,250.050000,+2.110000,+0.851012%,249.760000,249.000000,253.560000,"1,732,839","434,789,049.130000"
23-Jan-2020,252.860000,+2.810000,+1.123775%,251.880000,248.150000,253.200000,"1,640,777","412,948,496.275000"
24-Jan-2020,250.480000,-2.380000,-0.941232%,257.870000,248.300000,259.490000,"2,295,131","581,439,668.390000"
27-Jan-2020,240.200000,-10.280000,-4.104120%,239.000000,232.230000,242.250000,"2,899,171","694,681,713.735000"
28-Jan-2020,247.970000,+7.770000,+3.234804%,242.850000,240.800000,249.250000,"1,692,309","416,130,921.880000"
29-Jan-2020,245.540000,-2.430000,-0.979957%,247.280000,243.950000,248.780000,"1,359,710","334,469,221.900000"
30-Jan-2020,245.810000,+0.270000,+0.109962%,241.670000,239.420000,246.320000,"1,818,310","442,833,698.905000"
31-Jan-2020,236.430000,-9.380000,-3.815955%,243.970000,234.760000,244.360000,"2,549,457","606,751,749.835000"
03-Feb-2020,240.330000,+3.900000,+1.649537%,235.700000,235.470000,241.110000,"1,736,280","415,801,362.495000"
04-Feb-2020,247.130000,+6.800000,+2.829443%,246.030000,244.040000,247.900000,"1,723,755","424,984,706.580000"
05-Feb-2020,250.760000,+3.630000,+1.468863%,251.880000,247.410000,252.110000,"1,579,066","395,239,173.425000"
06-Feb-2020,254.245000,+3.485000,+1.389775%,252.140000,248.930000,254.250000,"1,593,015","402,309,141.305000"
07-Feb-2020,251.590000,-2.655000,-1.044268%,252.640000,250.590000,253.520000,"1,231,113","310,103,100.360000"
10-Feb-2020,262.970000,+11.380000,+4.523232%,252.500000,252.300000,263.000000,"3,200,476","832,685,139.805000"
11-Feb-2020,267.890000,+4.920000,+1.870936%,267.330000,264.850000,272.500000,"2,843,376","764,439,685.220000"
12-Feb-2020,272.540000,+4.650000,+1.735787%,270.000000,268.460000,272.800000,"2,362,735","640,754,617.140000"
13-Feb-2020,270.780000,-1.760000,-0.645777%,270.210000,269.110000,273.470000,"3,165,051","870,701,089.640000"
