Date,Bitcoin,Gold,Nvidia
11-01-2020,-0.020442416988615264,,
12-01-2020,0.019364954418430003,,
13-01-2020,-0.009200675167758021,-0.008990940814913806,0.030870877812160913
14-01-2020,0.08445596352043516,-0.0012462772389998378,-0.018828421458622735
15-01-2020,-0.0008778417000918637,0.0063257554737887745,-0.006939258848905894
16-01-2020,-0.010674926440897181,-0.002184415985848176,0.013589693468862407
17-01-2020,0.019893403246570074,0.002370524681704289,0.0014050302385664182
18-01-2020,0.0016232210621911491,,
19-01-2020,-0.02347274763099172,,
20-01-2020,-0.007909310743356102,0.0032431735747140422,
21-01-2020,0.010462758049049725,-0.0022763643162155844,-0.005389981272382549
22-01-2020,-0.0066214212630129055,0.000571181044617397,0.008474116454912028
23-01-2020,-0.03200218703351254,0.002822231819322951,0.011175078018839102
