TestingSet,Predictions,Error,SquareError,AbsoluteError
0.016469424338248828,-0.005973401033570164,0.022442825371818992,0.0005036804106699623,0.022442825371818992
-0.0023003418830604967,0.004490922592804834,-0.0067912644758653315,4.612127318115042e-05,0.0067912644758653315
-0.0008378016575845137,0.0009965175632307942,-0.001834319220815308,3.3647270038524785e-06,0.001834319220815308
0.002385886734859177,-0.0028312158760914604,0.005217102610950637,2.721815965318795e-05,0.005217102610950637
-0.00974674774802331,0.010998856500018705,-0.020745604248042015,0.00043038009561637886,0.020745604248042015
-0.0193957357980592,-0.005436173619874751,-0.013959562178184448,0.00019486937620659774,0.013959562178184448
0.012745564096885431,0.005492109618422364,0.007253454478463067,5.261260187113593e-05,0.007253454478463067
0.01940255727859164,0.008675235747497418,0.010727321531094222,0.00011507542723147769,0.010727321531094222
-0.016135481796906603,-0.0057239047842966295,-0.010411577012609974,0.00010840093588950842,0.010411577012609974
0.004184902436352722,0.005871183056964217,-0.0016862806206114946,2.843542331449887e-06,0.0016862806206114946
0.012033940480975502,0.0010930635210897287,0.010940876959885774,0.00011970278865135937,0.010940876959885774
0.001873790392313168,0.00245465400882797,-0.0005808636165148021,3.374025409906551e-07,0.0005808636165148021
0.010922739955822712,0.0037239870461057145,0.007198752909716997,5.182204345515893e-05,0.007198752909716997
0.005335096989856679,-0.0022029197506478367,0.007538016740504516,5.682169638012633e-05,0.007538016740504516
0.03087087781216092,0.006145458522704176,0.024725419289456742,0.0006113463590394395,0.024725419289456742
-0.01882842145862273,0.00013220743021984116,-0.018960628888842573,0.00035950544786041155,0.018960628888842573
-0.006939258848905894,-0.0022155253530307603,-0.004723733495875133,2.2313658140052708e-05,0.004723733495875133
0.013589693468862407,0.0061999104083851585,0.007389783060477249,5.460889368091649e-05,0.007389783060477249
0.0014050302385664182,0.006303663779558709,-0.004898633540992291,2.3996610568934674e-05,0.004898633540992291
-0.005389981272382549,-0.0009683472050392239,-0.004421634067343325,1.9550847825491078e-05,0.004421634067343325
0.008474116454912028,0.0017048492245724635,0.006769267230339565,4.5822978835749084e-05,0.006769267230339565
0.011175078018839102,0.003344822713260017,0.007830255305579084,6.13128981505494e-05,0.007830255305579084
-0.009456898865601636,0.00011476239341095748,-0.009571661259012593,9.161669925728254e-05,0.009571661259012593
-0.041907167372267295,0.000874797771167714,-0.04278196514343501,0.0018302965415340883,0.04278196514343501
0.0318358614599763,0.004806491169266215,0.027029370290710085,0.0007305868583123209,0.027029370290710085
-0.009847904353165404,0.006758571175099553,-0.016606475528264955,0.00027577502947086284,0.016606475528264955
0.0010990130341959061,-0.0007061011130553869,0.001805114147251293,3.2584370846067626e-06,0.001805114147251293
-0.03890669875322228,0.00114176328243102,-0.0400484620356533,0.0016038793114211637,0.0400484620356533
0.01636079786146727,0.007924381670657094,0.008436416190810175,7.117311814456407e-05,0.008436416190810175
0.027901535066739317,0.0035609203148465364,0.02434061475189278,0.0005924655265000605,0.02434061475189278
0.014581792443893347,0.002141318470055116,0.012440473973838231,0.00015476539269374638,0.012440473973838231
0.013802062646147029,-0.003245021898419534,0.017047084544566563,0.0002906030914696002,0.017047084544566563
-0.010497590643488763,0.0005801164926130149,-0.011077707136101778,0.00012271559539324026,0.011077707136101778
0.044239178821975145,0.0024941613585142295,0.04174501746346092,0.001742646483024657,0.04174501746346092
0.018536491262523214,-0.0029458515191786924,0.021482342781701906,0.00046149105139054,0.021482342781701906
0.017208943828750378,-0.0005155480390233586,0.017724491867773737,0.00031415761197077735,0.017724491867773737
-0.006478709254709614,-0.004438670608388463,-0.0020400386463211503,4.161757678483832e-06,0.0020400386463211503
